m1 = 2500
m1 = 2401
m2 = 2809
m2 = 2401
m1 = 3364
m1 = 2916
m1 = 2500
m2 =76729
m2 = 2704
m2 = 2500
m1 = 3025
m1 = 2304
m2 = 2809
m2 = 2500
m1 = 3721
m1 = 2809
m1 = 2704
m1 = 2500
m2 = 2809
m2 = 2401
m1 = 4225
m1 = 2916
m1 = 2601
m2 = 2601
m2 = 2401
m1 = 4356
m1 = 2891
m1 = 2704
m1 = 2601
m2 = 2601
m2 = 2401
m2 = 1024
m1 = 2809
m1 = 2699
m1 = 2304
m2 =90000
m2 = 2704
m1 = 2809
m1 = 2500
m2 = 2500
m1 =11021
m1 =10000
m1 = 3025
m1 = 2704
